Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000007318,0.8256377821698437,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000001219,0.855274381997206,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000002076,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000005462,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000006831,0.8187487587130017,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000007152,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001702,EM INGREDIENT - Acid-Malic-powder,Global,ward_euclidean,700.0,3295.907865271518,1,6,1,10,200000007287,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007027,0.9999999999999991,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000005962,0.9165373142746408,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000001702,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007318,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000001219,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000002076,0.840396554386198,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000005462,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000006831,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007152,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007027,Acid-Malic Acid- Acidity Regulator,Global,ward_euclidean,40974.0,240693.22890601025,6,1,2,4,200000007287,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007318,1.0000000000000004,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000005962,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000001702,0.8256377821698437,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000001219,0.8319241196580348,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000002076,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000005462,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000006831,0.8219126428877734,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007152,,,Ingredient,Other Ingredients,Acids,Other Acids
200000007318,"Acid, DL-Malic Acid, Powder",Global,ward_euclidean,1050.0,2855.606799289727,1,6,1,0,200000007287,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000001219,0.9999999999999998,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000005962,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000001702,0.855274381997206,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007318,0.8319241196580348,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000002076,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000005462,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000006831,0.8494714593248551,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007152,,,Ingredient,Other Ingredients,Acids,Other Acids
200000001219,Malic Acid,Global,ward_euclidean,3250.0,20635.44684586467,1,6,1,8,200000007287,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006483,0.9999999999999997,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000005962,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000001702,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007318,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000001219,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000002076,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000005462,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000006831,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007152,0.819834146877289,,Ingredient,Other Ingredients,Acids,Other Acids
200000006483,Acid-Granular-Malic Acid,Global,ward_euclidean,10800.0,33450.52079225808,3,4,3,1,200000007287,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006730,0.9999999999999989,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000005962,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000001702,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007318,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000001219,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000008342,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006620,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006845,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007801,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000008195,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000002076,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000005462,0.7933556401455462,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006809,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000006831,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007152,,,Ingredient,Other Ingredients,Acids,Other Acids
200000006730,ACID-MALIC-ENCAPSULATED,Global,ward_euclidean,27705.88520383257,163402.8804207719,0,3,7,2,200000007287,0.8778981069625951,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000008342,1.0,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000005962,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000006621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000006795,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000007175,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000008130,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000001621,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000001702,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000007027,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000007318,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000001219,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000006483,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000006730,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000000488,,,Ingredient,Other Ingredients,Acids,Other Acids
200000008342,EM Ingredient- Malic Acid-FCC-Fine,Global,ward_euclidean,14741.740003626193,50550.0,8,1,9,12,200000003062,,,Ingredient,Other Ingredients,Acids,Other Acids
