feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
Allergens - Crustacean (Brazil definition) - Exception Value Desc._Not Applicable,0.0,1.0,MEU,Model 1,
Allergens - Soya (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.6758252832009175,MEU,Model 1,
Allergens - Oat (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.6060873754645202,MEU,Model 1,
Allergens - Egg (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.47024808446948113,MEU,Model 1,
Allergens - Hickory Nut and Pecan (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.46917517093392896,MEU,Model 1,
Allergens - Natural Latex (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.4662446681106169,MEU,Model 1,
"Quantitative - Ash, sulphated - Minimum Testing Frequency_Not Applicable",0.0,0.45266999889765985,MEU,Model 1,
Allergens - Pine Nut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.44008893332752197,MEU,Model 1,
Quantitative - Oxalates - Certificate of Analysis (CoA)_Not Applicable,0.0,0.4383592405418838,MEU,Model 1,
Allergens - Pistachio (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.43133278172499384,MEU,Model 1,
Allergens - Chestnut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.4190799704729407,MEU,Model 1,
GM Assessment - absence of GM contamination - Derived From GM Crop(s)_No,0.0,0.4062335474898462,MEU,Model 1,
Allergens - Hazelnut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.4023288006056186,MEU,Model 1,
"Quantitative - Ash, sulphated - Max",0.0,0.3976905052519959,MEU,Model 1,
"Quantitative - Ash, sulphated - Minimum Testing Frequency_per month",0.0,0.3868757711283299,MEU,Model 1,
Allergens - Fish (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.37938377269175183,MEU,Model 1,
Allergens - Brazil Nut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.3745060220603914,MEU,Model 1,
Quantitative - Oxalates - Minimum Testing Frequency_Not Applicable,0.0,0.37148560287280835,MEU,Model 1,
Allergens - Cashew (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.36618366601460484,MEU,Model 1,
Allergens - Pistachio (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.364559841836801,MEU,Model 1,
Allergens - Oat (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.3644923507744026,MEU,Model 1,
Allergens - Coconut (Taiwan Definition) - Exception Value Desc._Not Applicable,0.0,0.36223516535224615,MEU,Model 1,
Quantitative - Moisture - Minimum Testing Frequency_per batch,0.0,0.3548375540247045,MEU,Model 1,
GM Assessment - Unavoidable GM contamination is less than or equal to 0.9% - Derived From GM Crop(s)_Not Applicable,0.0,0.35469402676134804,MEU,Model 1,
Allergens - Milk (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.35179582589312564,MEU,Model 1,
Quantitative - Solubility - Certificate of Analysis (CoA)_Not Applicable,0.0,0.34727711472039213,MEU,Model 1,
Allergens - Ethylene Oxide - Exception Value Desc._Does Not Contain,0.0,0.3405808538779643,MEU,Model 1,
Quantitative - Solubility - Certificate of Analysis (CoA)_Not Required,0.0,0.32580746473039857,MEU,Model 1,
"Storage - Bag/Pouch/Sachet - Storage Condition_Dry Storage (+10 to 25 °C / 50 to 77 °F, Relative Humidity <=65%)",0.0,0.3184620430354809,MEU,Model 1,
Allergens - Soya (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.30990981731332573,MEU,Model 1,
Allergens - Natural Latex (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.30424389006599245,MEU,Model 1,
Allergens - Walnut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.2916321404279798,MEU,Model 1,
GM Assessment - Unavoidable GM contamination is less than or equal to 0.9% - Derived From GM Crop(s)_No,0.0,0.2901681517454157,MEU,Model 1,
Allergens - Fish (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.2898763161554893,MEU,Model 1,
Allergens - Wheat (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.28388092646376695,MEU,Model 1,
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,0.0,0.2808236974438971,MEU,Model 1,
Quantitative - Oxalates - Analytical Reference Method_Not Applicable,0.0,0.2783256955234002,MEU,Model 1,
Quantitative - PH - Certificate of Analysis (CoA)_Not Applicable,0.0,0.26480278529742773,MEU,Model 1,
"Standard Composition - WATER - Value, %_50.0",0.0,0.26421732051244784,MEU,Model 1,
Allergens - Hazelnut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.26387872022947484,MEU,Model 1,
GM Assessment - Unavoidable GM contamination is less than or equal to 0.9% - Contains GM DNA/Protein_Not Applicable,0.0,0.25250307985976533,MEU,Model 1,
Allergens - Rye (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.2517693194638092,MEU,Model 1,
Allergens - Refined ingredient(s) derived from Wheat - Exception Value Desc._Does Not Contain,0.0,0.2509887986948481,MEU,Model 1,
Allergens - Peanut (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.23858621581766218,MEU,Model 1,
Quantitative - Moisture - Minimum Testing Frequency_Not Applicable,0.0,0.23849494611210953,MEU,Model 1,
Quantitative - Oxalates - Max_0.0,0.0,0.2307218189415016,MEU,Model 1,
Allergens - Crustacean (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.22544973601490895,MEU,Model 1,
Allergens - Walnut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.21683089753613774,MEU,Model 1,
Allergens - Banana (Japanese definition) - Exception Value Desc._Not Applicable,0.0,0.21288277352342913,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - Certificate of Analysis (CoA)_Required,0.0,0.2119580531676822,MEU,Model 1,
"Quantitative - Ash, sulphated - Analytical Reference Method_Not Applicable",0.0,0.20408612583439162,MEU,Model 1,
GM Assessment - absence of GM contamination - Derived From GM Crop(s)_Not Applicable,0.0,0.20389661132242617,MEU,Model 1,
Allergens - Apple (Japanese definition) - Exception Value Desc._Does Not Contain,0.0,0.20144484272082283,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - TXT: Key Testing Details_Not Applicable,0.0,0.19092463869745438,MEU,Model 1,
Shipping - Bag/Pouch/Sachet - Shipping Condition_Ambient (Prevailing Conditions),0.0,0.19053477669415328,MEU,Model 1,
GM Assessment - absence of GM contamination - Contains GM DNA/Protein_Not Applicable,0.0,0.1878412485210136,MEU,Model 1,
Quantitative - Oxalates - Certificate of Analysis (CoA)_Required,0.0,0.17962739887439808,MEU,Model 1,
Allergens - Mango (Taiwan Definition) - Exception Value Desc._Not Applicable,0.0,0.17946792305053247,MEU,Model 1,
Allergens - Brazil Nut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.1773804121915666,MEU,Model 1,
Allergens - Wheat (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.17147217748819696,MEU,Model 1,
Allergens - Refined ingredient(s) derived from Wheat - Exception Value Desc._Not Applicable,0.0,0.16870371493598754,MEU,Model 1,
Allergens - Chicken (Japanese definition) - Exception Value Desc._Not Applicable,0.0,0.15208070086384018,MEU,Model 1,
Allergens - Milk (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.13961976142695895,MEU,Model 1,
Quantitative - Oxalates - Minimum Testing Frequency_per month,0.0,0.13843065616569603,MEU,Model 1,
Quantitative - Solubility - Analytical Reference Method_ASTM E1148-02,0.0,0.13637898045797076,MEU,Model 1,
Allergens - Soya (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.1343762744576478,MEU,Model 1,
"Shipping - Bag/Pouch/Sachet - Shipping Condition_Dry Storage (+10 to 25 °C / 50 to 77 °F, Relative Humidity <=65%)",0.0,0.13265566672820073,MEU,Model 1,
Quantitative - PH - TXT: Key Testing Details_5% aqueous solution,0.0,0.13196645753387298,MEU,Model 1,
"Standard Composition - ANHYDROUS CITRIC ACID - Value, %_0.0",0.0,0.1297632370549523,MEU,Model 1,
Allergens - Egg (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.12860379053550358,MEU,Model 1,
Allergens - Macadamia (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.12696488473380724,MEU,Model 1,
Diet Suitability - Organic Certified (NA) - Exception Value Desc._Yes,0.0,0.12656137927889746,MEU,Model 1,
Allergens - Peanut (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.12614476426429222,MEU,Model 1,
Diet Suitability - Suitable for Children under 3 years (EU) - Exception Value Desc._Not Reviewed,0.0,0.12238758890862457,MEU,Model 1,
Quantitative - Moisture - Max,0.0,0.12224672273645092,MEU,Model 1,
GM Assessment - Unavoidable GM contamination is less than or equal to 0.9% - Contains GM DNA/Protein_No,0.0,0.12152854459409455,MEU,Model 1,
"Quantitative - Ash, sulphated - Certificate of Analysis (CoA)_Not Required",0.0,0.1214744143119144,MEU,Model 1,
Quantitative - Sulphates - Certificate of Analysis (CoA)_Not Applicable,0.0,0.11842725205727371,MEU,Model 1,
"Particle size tests - Particle size, >425µm (#40) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.11260907133458925,MEU,Model 1,
Quantitative - Oxalates - Analytical Reference Method_JECFA,0.0,0.10489432286728519,MEU,Model 1,
Quantitative - Sulphates - Max,0.0,0.10428717044184736,MEU,Model 1,
Quantitative - Oxalates - Max_0.01,0.0,0.10275895083985095,MEU,Model 1,
Allergens - Pistachio (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.10197850715238375,MEU,Model 1,
Allergens - Shea Nut (Taiwan Definition) - Exception Value Desc._Not Applicable,0.0,0.10177207948801631,MEU,Model 1,
Allergens - Yam (Japanese definition) - Exception Value Desc._Not Applicable,0.0,0.0997703624783108,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Certificate of Analysis (CoA)_Not Applicable",0.0,0.0986841273478219,MEU,Model 1,
Allergens - Coconut (Taiwan Definition) - Exception Value Desc._Not Reviewed,0.0,0.0981431903438685,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - Max,0.0,0.09808374494354147,MEU,Model 1,
"Particle size tests - Particle size, >400µm - Analytical Reference Method_Not Applicable",0.0,0.09405404615901862,MEU,Model 1,
Storage - Drum/Barrel/Keg - Min Remaining SL Upon Receipt_0.0,0.0,0.0933260996150494,MEU,Model 1,
Allergens - Barley (Brazil definition) - Exception Value Desc._Not Applicable,0.0,0.09227197690122861,MEU,Model 1,
"Particle size tests - Particle size, >200µm - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.09145794388632461,MEU,Model 1,
Allergens - Pine Nut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.09117460421486329,MEU,Model 1,
Allergens - Cashew (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.08953332059715381,MEU,Model 1,
Allergens - Rye (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.08881096185017316,MEU,Model 1,
Allergens - Macadamia (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.0877926971104534,MEU,Model 1,
Allergens - Banana (Japanese definition) - Exception Value Desc._Does Not Contain,0.0,0.08658980195089437,MEU,Model 1,
"Standard Composition - ANHYDROUS CITRIC ACID - Value, %_100.0",0.0,0.08642635947766397,MEU,Model 1,
Storage - Tote - Total Shelf Life_540.0,0.0,0.08562634533230871,MEU,Model 1,
Storage - Drum/Barrel/Keg - Storage Condition_Not Applicable,0.0,0.08420266116913375,MEU,Model 1,
Allergens - Almond (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.0831697637154873,MEU,Model 1,
Diet Suitability - Organic Certified (EU) - Exception Value Desc._Not Applicable,0.0,0.08151899274338884,MEU,Model 1,
Allergens - Egg (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.08069033163347038,MEU,Model 1,
Storage - Bag/Pouch/Sachet - Storage Condition_Ambient (Prevailing Conditions),0.0,0.07603550274769028,MEU,Model 1,
Allergens - Fish (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.07281245622803775,MEU,Model 1,
Allergens - Crustacean (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.0726391261128056,MEU,Model 1,
Allergens - Cinnamon - Exception Value Desc._Does Not Contain,0.0,0.06729873844053894,MEU,Model 1,
Allergens - Hickory Nut and Pecan (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.06712466658234374,MEU,Model 1,
Quantitative - Moisture - TXT: Key Testing Details_Not Applicable,0.0,0.06676422476762536,MEU,Model 1,
Allergens - Peanut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.06459888915017005,MEU,Model 1,
Shipping - Drum/Barrel/Keg - Shipping Condition_Not Applicable,0.0,0.0644550575820082,MEU,Model 1,
Allergens - Chestnut (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.06321416100137532,MEU,Model 1,
"Standard Composition - WATER - Value, %_0.0",0.0,0.060937363315646614,MEU,Model 1,
"Particle size tests - Particle size, >200µm - Analytical Reference Method_Not Applicable",0.0,0.06014236701162477,MEU,Model 1,
Quantitative - Solubility - Analytical Reference Method_JECFA,0.0,0.059601629055618166,MEU,Model 1,
Quantitative - Moisture - TXT: Key Testing Details_Karl Fischer,0.0,0.05923559303177431,MEU,Model 1,
Allergens - Rye (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.05842657968765526,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - Analytical Reference Method_Not Applicable,0.0,0.057407938370738855,MEU,Model 1,
Allergens - Barley (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.05699872448372131,MEU,Model 1,
Allergens - Macadamia (Brazil definition) - Exception Value Desc._Does Not Contain,0.0,0.05697620158091262,MEU,Model 1,
Diet Suitability - Organic Certified (NA) - Exception Value Desc._No,0.0,0.05690667228009772,MEU,Model 1,
Allergens - Milk (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.05494271819257484,MEU,Model 1,
Allergens - Almond (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.05451998578193942,MEU,Model 1,
Quantitative - Solubility - Analytical Reference Method_Not Applicable,0.0,0.05422049134723659,MEU,Model 1,
Allergens - Cashew (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.05408365833676364,MEU,Model 1,
Quantitative - PH - Analytical Reference Method_pH-Meter (electrode):KJS600,0.0,0.053915812500546105,MEU,Model 1,
Quantitative - Sulphates - Minimum Testing Frequency_Not Applicable,0.0,0.05358377183369369,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - TXT: Key Testing Details_Not Applicable",0.0,0.05043456552714523,MEU,Model 1,
Allergens - Mango (Taiwan Definition) - Exception Value Desc._Does Not Contain,0.0,0.0493685424305091,MEU,Model 1,
Quantitative - Sulphates - Certificate of Analysis (CoA)_Required,0.0,0.04887344383751077,MEU,Model 1,
Allergens - Wheat (Brazil definition) - Exception Value Desc._Does Contain,0.0,0.04665249912520146,MEU,Model 1,
"Particle size tests - Particle size, >200µm - Certificate of Analysis (CoA)_Not Applicable",0.0,0.044852137344798815,MEU,Model 1,
Allergens - Ethylene Oxide - Exception Value Desc._Not Applicable,0.0,0.04359414127941078,MEU,Model 1,
GM Assessment - absence of GM contamination - Contains GM DNA/Protein_No,0.0,0.04229715072682066,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Max_10.0",0.0,0.041247307299325374,MEU,Model 1,
"Quantitative - Moisture, loss on drying - Certificate of Analysis (CoA)_Not Applicable",0.0,0.04081109342505017,MEU,Model 1,
Diet Suitability - Organic Certified (LA) - Exception Value Desc._Not Applicable,0.0,0.04000325763184758,MEU,Model 1,
Allergens - Pine Nut (Brazil definition) - Exception Value Desc._Not Reviewed,0.0,0.03981082831456788,MEU,Model 1,
Allergens - Added Sulphites - Exception Value Desc._Does Contain,0.0,0.03971710917269262,MEU,Model 1,
Diet Suitability - Organic Certified (AMEA) - Exception Value Desc._Yes,0.0,0.03942512197376496,MEU,Model 1,
Allergens - Apple (Japanese definition) - Exception Value Desc._Not Applicable,0.0,0.0392484176073026,MEU,Model 1,
"Particle size tests - Particle size, >425µm (#40) - Certificate of Analysis (CoA)_Not Applicable",0.0,0.03917398044960532,MEU,Model 1,
Allergens - Mango (Taiwan Definition) - Exception Value Desc._Not Reviewed,0.0,0.039006925525124324,MEU,Model 1,
Allergens - Grapefruit - Exception Value Desc._Does Not Contain,0.0,0.03499399189762184,MEU,Model 1,
Quantitative - PH - Analytical Reference Method_Not Applicable,0.0,0.0340109604377098,MEU,Model 1,
Absence of Engineered Nano-materials_Confirmed,0.0,0.03159231628361297,MEU,Model 1,
Quantitative - Solubility - Max_0.0,0.0,0.03079681461625365,MEU,Model 1,
"Shipping - Super sack - Shipping Condition_Dry Storage (+10 to 25 °C / 50 to 77 °F, Relative Humidity <=65%)",0.0,0.029672261642033522,MEU,Model 1,
Quantitative - Oxalates - Certificate of Analysis (CoA)_Not Required,0.0,0.02911425900723453,MEU,Model 1,
"Quantitative - Moisture, loss on drying - Analytical Reference Method_Not Applicable",0.0,0.026427560031669,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Certificate of Analysis (CoA)_Not Applicable",0.0,0.02533793961890071,MEU,Model 1,
"Particle size tests - Particle size, >425µm (#40) - Max_0.0",0.0,0.025081389801360925,MEU,Model 1,
Shipping - Bag - Shipping Condition_Ambient (Prevailing Conditions),0.0,0.02349841707045592,MEU,Model 1,
"Quantitative - Moisture, loss on drying - Max_8.8",0.0,0.02225076302123886,MEU,Model 1,
"Particle size tests - Particle size, >425µm (#40) - Max_1.0",0.0,0.021388688156888196,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Minimum Testing Frequency_per batch",0.0,0.02112060105737407,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Minimum Testing Frequency_Not Applicable",0.0,0.02053314063061267,MEU,Model 1,
Shipping - Can/Jerry can/Pail/Bucket/Jug/Tub - Shipping Condition_Not Applicable,0.0,0.020459125279225082,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.019121836891083502,MEU,Model 1,
Allergens - Added Sulphites - Exception Value Desc._Does Not Contain,0.0,0.01891622574171702,MEU,Model 1,
"Particle size tests - Particle size, >200µm - Certificate of Analysis (CoA)_Not Required",0.0,0.017950179706598273,MEU,Model 1,
"Particle size tests - Particle size, >180µm (#80) - Analytical Reference Method_Not Applicable",0.0,0.017514163087045127,MEU,Model 1,
"Particle size tests - Particle size, >800µm - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.017088085415646215,MEU,Model 1,
Storage - Tote - Total Shelf Life_549.0,0.0,0.017017368103437142,MEU,Model 1,
"Quantitative - Moisture, loss on drying - Max_0.0",0.0,0.016971078995329285,MEU,Model 1,
Storage - Tote - Min Remaining SL Upon Receipt_0.0,0.0,0.01618624429820096,MEU,Model 1,
Storage - Bag - Storage Condition_Not Applicable,0.0,0.013504666881190047,MEU,Model 1,
Allergens - Shea Nut (Taiwan Definition) - Exception Value Desc._Does Not Contain,0.0,0.013405326305777206,MEU,Model 1,
"Particle size tests - Particle size, >2mm (#10) - Max_0.0",0.0,0.011603916983252152,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - TXT: Key Testing Details_Titration,0.0,0.0,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - TXT: Key Testing Details_Ph. Eur. / USP Titration,0.0,0.0,MEU,Model 1,
Quantitative - Solubility - Max_650.0,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - TXT: Key Testing Details_100g / 10 min.",0.0,0.0,MEU,Model 1,
Storage - Bag - Total Shelf Life_1095.0,0.0,0.0,MEU,Model 1,
Quantitative - Moisture - TXT: Key Testing Details_Titration,0.0,0.0,MEU,Model 1,
"Standard Composition - MONO- AND DIGLYCERIDES OF FATTY ACIDS - Value, %_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >180µm (#80) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Standard Composition - MONO- AND DIGLYCERIDES OF FATTY ACIDS - Value, %_2.0",0.0,0.0,MEU,Model 1,
Storage - Bag - Total Shelf Life_0.0,0.0,0.0,MEU,Model 1,
"Quantitative - Moisture, loss on drying - TXT: Key Testing Details_delivery, only COA, no testing",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
Quantitative - PH - TXT: Key Testing Details_Not Applicable,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
"Quantitative - Moisture, loss on drying - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
Storage - Bag - Min Remaining SL Upon Receipt_0.0,0.0,0.0,MEU,Model 1,
Quantitative - PH - TXT: Key Testing Details_10% aqueous solution; 20°C,0.0,0.0,MEU,Model 1,
Quantitative - PH - Max_0.0,0.0,0.0,MEU,Model 1,
"Standard Composition - MALTITOL - Value, %_49.75",0.0,0.0,MEU,Model 1,
"Standard Composition - MALTITOL - Value, %_0.0",0.0,0.0,MEU,Model 1,
Storage - Tote - Total Shelf Life_0.0,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - TXT: Key Testing Details_Sieving machine:100g / 10 min.",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >250µm (#60) - Max_5.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >250µm (#60) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >250µm (#60) - Max_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >250µm (#60) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Standard Composition - FRACTIONATED PALM OIL - Value, %_10.0",0.0,0.0,MEU,Model 1,
"Standard Composition - FRACTIONATED PALM OIL - Value, %_0.0",0.0,0.0,MEU,Model 1,
"Standard Composition - SILICON DIOXIDE - Value, %_0.0",0.0,0.0,MEU,Model 1,
"Standard Composition - SILICON DIOXIDE - Value, %_0.5",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >400µm - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - TXT: Key Testing Details_DIN sieve",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >200µm - TXT: Key Testing Details_Sieving machine:100g / 10 min.",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - TXT: Key Testing Details_US standard sieves",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Max_1.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value, %_0.5",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Max_10.0",0.0,0.0,MEU,Model 1,
Quantitative - PH - Max_2.8,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >800µm - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >200µm - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Max_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2mm (#10) - Max_1.0",0.0,0.0,MEU,Model 1,
"Standard Composition - ANHYDROUS CITRIC ACID - Value, %_90.0",0.0,0.0,MEU,Model 1,
Storage - Tote - Min Remaining SL Upon Receipt_183.0,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - Max_5.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >850µm (#20) - Max_0.0",0.0,0.0,MEU,Model 1,
"Standard Composition - HYDROGENATED RAPESEED OIL - Value, %_62.5",0.0,0.0,MEU,Model 1,
"Standard Composition - HYDROGENATED RAPESEED OIL - Value, %_50.0",0.0,0.0,MEU,Model 1,
"Standard Composition - HYDROGENATED RAPESEED OIL - Value, %_0.0",0.0,0.0,MEU,Model 1,
Storage - Bag - Min Remaining SL Upon Receipt_548.0,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value, %_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >425µm (#40) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
Storage - Tote - Min Remaining SL Upon Receipt_275.0,0.0,0.0,MEU,Model 1,
Quantitative - PH - Max_1.9,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >150µm (#100) - TXT: Key Testing Details_DIN sieve",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >150µm (#100) - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >150µm (#100) - TXT: Key Testing Details_US standard sieves",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >800µm - TXT: Key Testing Details_100g / 10 min.",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - Max_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2.8mm (#7) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
Storage - Drum/Barrel/Keg - Min Remaining SL Upon Receipt_126.0,0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2mm (#10) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >150µm (#100) - Analytical Reference Method_Mechanical sieving:ISO2591;KJS784",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >180µm (#80) - Max_7.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >150µm (#100) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >180µm (#80) - Max_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >600µm (#30) - Max_5.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >600µm (#30) - Max_0.0",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >800µm - TXT: Key Testing Details_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >2mm (#10) - Analytical Reference Method_Not Applicable",0.0,0.0,MEU,Model 1,
"Particle size tests - Particle size, >630µm - TXT: Key Testing Details_Sieving machine 100g / 10 min.",0.0,0.0,MEU,Model 1,
Storage - Bag/Pouch/Sachet - Total Shelf Life,0.0,0.0,MEU,Model 1,
Quantitative - Assay (anhydrous basis) - Analytical Reference Method_FCC;JECFA,0.0,0.0,MEU,Model 1,
"Quantitative - Moisture, loss on drying - Certificate of Analysis (CoA)_Required",0.0,0.0,MEU,Model 1,
Quantitative - Sulphates - Minimum Testing Frequency_per month,0.0,0.0,MEU,Model 1,
Quantitative - Oxalates - Minimum Testing Frequency_per week,0.0,0.0,MEU,Model 1,
Quantitative - Moisture - Minimum Testing Frequency_per shift,0.0,0.0,MEU,Model 1,
